"Collection.Year","ST.Achtman.7.Gene.MLST.","Assembly.barcode.Assembly.stats.","blaTEM-1B_1","blaCTX-M-15_1","ST_20","ST_100"
2012,23,"ESC_NB4908AA_AS",0,0,"Other","23"
2012,117,"ESC_NB4907AA_AS",0,0,"Other","117"
2010,1056,"ESC_NB4906AA_AS",0,0,"Other","Other"
2010,355,"ESC_NB4905AA_AS",0,0,"Other","Other"
2012,95,"ESC_NB4904AA_AS",0,0,"95","95"
2013,117,"ESC_NB4902AA_AS",1,0,"Other","117"
2013,5926,"ESC_NB4901AA_AS",0,0,"Other","Other"
2006,420,"ESC_NB4900AA_AS",0,0,"Other","Other"
2012,117,"ESC_NB4899AA_AS",0,0,"Other","117"
2006,117,"ESC_NB4897AA_AS",0,0,"Other","117"
2011,88,"ESC_NB4896AA_AS",1,0,"Other","88"
2011,95,"ESC_NB4895AA_AS",0,0,"95","95"
2013,23,"ESC_NB4894AA_AS",1,0,"Other","23"
2017,117,"ESC_NB4882AA_AS",0,0,"Other","117"
2017,162,"ESC_NB4881AA_AS",0,0,"Other","162"
2017,428,"ESC_NB4880AA_AS",0,0,"Other","Other"
2017,1618,"ESC_NB4879AA_AS",0,0,"Other","Other"
2017,8573,"ESC_NB4878AA_AS",0,0,"Other","Other"
2017,1638,"ESC_NB4877AA_AS",1,0,"Other","Other"
2017,429,"ESC_NB4876AA_AS",0,0,"Other","Other"
2017,140,"ESC_NB4875AA_AS",0,0,"Other","Other"
2017,95,"ESC_NB4874AA_AS",0,0,"95","95"
2017,-1737,"ESC_NB4873AA_AS",0,0,"Other","Other"
2017,117,"ESC_NB4872AA_AS",0,0,"Other","117"
2014,373,"ESC_NB4867AA_AS",0,0,"Other","Other"
2014,10,"ESC_NB4866AA_AS",0,0,"10","10"
2014,3721,"ESC_NB4865AA_AS",0,0,"Other","Other"
2014,10,"ESC_NB4864AA_AS",0,0,"10","10"
2014,373,"ESC_NB4863AA_AS",0,0,"Other","Other"
2014,10,"ESC_NB4862AA_AS",1,0,"10","10"
2014,10,"ESC_NB4861AA_AS",1,0,"10","10"
2014,1638,"ESC_NB4860AA_AS",1,0,"Other","Other"
2017,88,"ESC_NB4859AA_AS",0,0,"Other","88"
2011,93,"ESC_NB4857AA_AS",1,0,"Other","93"
2011,101,"ESC_NB4856AA_AS",0,0,"Other","101"
2012,88,"ESC_NB4855AA_AS",1,0,"Other","88"
2005,428,"ESC_NB4853AA_AS",0,0,"Other","Other"
2012,10,"ESC_NB4851AA_AS",1,0,"10","10"
2012,93,"ESC_NB4850AA_AS",0,0,"Other","93"
2012,23,"ESC_NB4849AA_AS",0,0,"Other","23"
2012,345,"ESC_NB4848AA_AS",0,0,"Other","Other"
2012,117,"ESC_NB4847AA_AS",1,0,"Other","117"
2012,95,"ESC_NB4846AA_AS",0,0,"95","95"
2011,88,"ESC_NB4845AA_AS",1,0,"Other","88"
2012,345,"ESC_NB4844AA_AS",0,0,"Other","Other"
2013,23,"ESC_NB4843AA_AS",1,0,"Other","23"
2011,93,"ESC_NB4842AA_AS",1,0,"Other","93"
2012,95,"ESC_NB4841AA_AS",0,0,"95","95"
2012,101,"ESC_NB4840AA_AS",0,0,"Other","101"
2012,135,"ESC_NB4837AA_AS",0,0,"Other","Other"
2012,1618,"ESC_NB4836AA_AS",1,0,"Other","Other"
2009,48,"ESC_NB4834AA_AS",0,0,"Other","48"
2010,2272,"ESC_NB4833AA_AS",0,0,"Other","Other"
2012,1304,"ESC_NB4832AA_AS",0,0,"Other","Other"
2017,117,"ESC_NB4810AA_AS",0,0,"Other","117"
2017,602,"ESC_NB4807AA_AS",1,0,"Other","Other"
2017,117,"ESC_NB4806AA_AS",0,0,"Other","117"
2017,297,"ESC_NB4805AA_AS",1,0,"Other","297"
2017,23,"ESC_NB4804AA_AS",1,0,"Other","23"
2017,1146,"ESC_NB4803AA_AS",0,0,"Other","Other"
2017,10,"ESC_NB4802AA_AS",1,0,"10","10"
2017,429,"ESC_NB4801AA_AS",0,0,"Other","Other"
2017,457,"ESC_NB4800AA_AS",0,0,"Other","Other"
2017,6286,"ESC_NB4799AA_AS",1,0,"Other","Other"
2017,11398,"ESC_NB4798AA_AS",0,0,"Other","Other"
2012,1828,"ESC_NB4797AA_AS",0,0,"Other","Other"
2012,371,"ESC_NB4793AA_AS",0,0,"Other","Other"
2012,357,"ESC_NB4791AA_AS",0,0,"Other","Other"
2006,2705,"ESC_NB4790AA_AS",0,0,"Other","Other"
2017,95,"ESC_NB4789AA_AS",0,0,"95","95"
2017,212,"ESC_NB4788AA_AS",1,0,"Other","Other"
2017,429,"ESC_NB4787AA_AS",0,0,"Other","Other"
2017,140,"ESC_NB4786AA_AS",0,0,"Other","Other"
2017,117,"ESC_NB4785AA_AS",0,0,"Other","117"
2017,95,"ESC_NB4782AA_AS",0,0,"95","95"
2003,23,"ESC_NB4765AA_AS",1,0,"Other","23"
2003,140,"ESC_NB4764AA_AS",0,0,"Other","Other"
2012,95,"ESC_NB4763AA_AS",0,0,"95","95"
2012,117,"ESC_NB4759AA_AS",1,0,"Other","117"
2011,117,"ESC_NB4758AA_AS",0,0,"Other","117"
2017,117,"ESC_NB4745AA_AS",1,0,"Other","117"
2017,135,"ESC_NB4744AA_AS",0,0,"Other","Other"
2017,117,"ESC_NB4742AA_AS",1,0,"Other","117"
2017,428,"ESC_NB4741AA_AS",1,0,"Other","Other"
2017,752,"ESC_NB4740AA_AS",0,0,"Other","752"
2017,88,"ESC_NB4739AA_AS",0,0,"Other","88"
2017,135,"ESC_NB4738AA_AS",0,0,"Other","Other"
2017,11396,"ESC_NB4682AA_AS",1,0,"Other","Other"
2017,752,"ESC_NB4681AA_AS",0,0,"Other","752"
2017,69,"ESC_NB4680AA_AS",0,0,"69","69"
2017,752,"ESC_NB4679AA_AS",0,0,"Other","752"
2017,10774,"ESC_NB4678AA_AS",1,0,"Other","Other"
2017,1101,"ESC_NB4677AA_AS",1,0,"Other","Other"
2017,752,"ESC_NB4676AA_AS",0,0,"Other","752"
2012,95,"ESC_NB4662AA_AS",0,0,"95","95"
2011,23,"ESC_NB4661AA_AS",0,0,"Other","23"
2012,93,"ESC_NB4660AA_AS",0,0,"Other","93"
2012,10,"ESC_NB4659AA_AS",1,0,"10","10"
2012,428,"ESC_NB4658AA_AS",0,0,"Other","Other"
2010,141,"ESC_NB4657AA_AS",0,0,"Other","141"
2011,93,"ESC_NB4656AA_AS",1,0,"Other","93"
2017,140,"ESC_NB4641AA_AS",0,0,"Other","Other"
2017,117,"ESC_NB4640AA_AS",0,0,"Other","117"
2017,101,"ESC_NB4639AA_AS",0,0,"Other","101"
2017,156,"ESC_NB4638AA_AS",1,0,"Other","Other"
2017,770,"ESC_NB4637AA_AS",0,0,"Other","Other"
2017,95,"ESC_NB4636AA_AS",0,0,"95","95"
2017,140,"ESC_NB4635AA_AS",0,0,"Other","Other"
2017,140,"ESC_NB4634AA_AS",0,0,"Other","Other"
2017,648,"ESC_NB4633AA_AS",0,0,"Other","648"
2017,23,"ESC_NB4632AA_AS",0,0,"Other","23"
2013,69,"ESC_NB4593AA_AS",0,0,"69","69"
2017,117,"ESC_NB4581AA_AS",0,0,"Other","117"
2017,6286,"ESC_NB4570AA_AS",0,0,"Other","Other"
2017,95,"ESC_NB4562AA_AS",0,0,"95","95"
2017,117,"ESC_NB4561AA_AS",1,0,"Other","117"
2017,10,"ESC_NB4560AA_AS",0,0,"10","10"
2017,349,"ESC_NB4559AA_AS",0,0,"Other","Other"
2017,101,"ESC_NB4558AA_AS",0,0,"Other","101"
2017,117,"ESC_NB4557AA_AS",1,0,"Other","117"
2017,371,"ESC_NB4556AA_AS",0,0,"Other","Other"
2011,117,"ESC_NB4553AA_AS",0,0,"Other","117"
2013,5926,"ESC_NB4551AA_AS",0,0,"Other","Other"
2013,5926,"ESC_NB4550AA_AS",0,0,"Other","Other"
2013,5926,"ESC_NB4548AA_AS",0,0,"Other","Other"
2013,48,"ESC_NB4547AA_AS",1,0,"Other","48"
2011,162,"ESC_NB4546AA_AS",0,0,"Other","162"
2013,5926,"ESC_NB4545AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB5691AA_AS",0,0,"11","11"
2020,11,"ESC_NB5690AA_AS",0,0,"11","11"
2020,11,"ESC_NB5689AA_AS",0,0,"11","11"
2020,11,"ESC_NB5688AA_AS",0,0,"11","11"
2020,11,"ESC_NB5687AA_AS",0,0,"11","11"
2020,11,"ESC_NB5686AA_AS",0,0,"11","11"
2020,11,"ESC_NB5685AA_AS",0,0,"11","11"
2020,152,"ESC_NB6185AA_AS",0,0,"152","152"
2020,21,"ESC_NB6452AA_AS",0,0,"21","21"
2020,33,"ESC_NB6451AA_AS",0,0,"33","33"
2020,21,"ESC_NB6450AA_AS",0,0,"21","21"
2020,2248,"ESC_NB6449AA_AS",0,0,"Other","Other"
2020,28,"ESC_NB6448AA_AS",0,0,"Other","28"
2020,2101,"ESC_NB6447AA_AS",0,0,"Other","Other"
2020,657,"ESC_NB6446AA_AS",0,0,"Other","Other"
2020,5627,"ESC_NB6445AA_AS",0,0,"Other","Other"
2020,32,"ESC_NB6444AA_AS",0,0,"32","32"
2020,6251,"ESC_NB6443AA_AS",0,0,"Other","Other"
2020,21,"ESC_NB6442AA_AS",0,0,"21","21"
2020,11,"ESC_NB6441AA_AS",0,0,"11","11"
2020,442,"ESC_NB6440AA_AS",0,0,"442","442"
2020,245,"ESC_NB6439AA_AS",0,0,"245","245"
2020,245,"ESC_NB6438AA_AS",0,0,"245","245"
2020,245,"ESC_NB6437AA_AS",0,0,"245","245"
2020,245,"ESC_NB6436AA_AS",0,0,"245","245"
2020,11,"ESC_NB7858AA_AS",0,0,"11","11"
2020,21,"ESC_NB7857AA_AS",0,0,"21","21"
2020,6992,"ESC_NB7856AA_AS",0,0,"Other","Other"
2020,12,"ESC_NB7855AA_AS",0,0,"Other","12"
2020,642,"ESC_NB7854AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB7853AA_AS",0,0,"11","11"
2020,34,"ESC_NB7852AA_AS",0,0,"34","34"
2020,11,"ESC_NB7851AA_AS",0,0,"11","11"
2020,7562,"ESC_NB7850AA_AS",0,0,"Other","Other"
2020,5418,"ESC_NB7848AA_AS",0,0,"Other","Other"
2020,300,"ESC_NB7847AA_AS",0,0,"Other","300"
2020,589,"ESC_NB7846AA_AS",0,0,"Other","Other"
2020,32,"ESC_NB7845AA_AS",0,0,"32","32"
2020,442,"ESC_NB7844AA_AS",0,0,"442","442"
2020,589,"ESC_NB7843AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB7842AA_AS",0,0,"11","11"
2020,11468,"ESC_NB7841AA_AS",0,0,"Other","Other"
2020,1041,"ESC_NB7840AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB7839AA_AS",0,0,"11","11"
2020,765,"ESC_NB7838AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB7837AA_AS",0,0,"11","11"
2020,738,"ESC_NB7836AA_AS",0,0,"Other","738"
2020,11,"ESC_NB7835AA_AS",0,0,"11","11"
2020,137,"ESC_NB7834AA_AS",0,0,"Other","137"
2020,8296,"ESC_NB7833AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB7832AA_AS",0,0,"11","11"
2020,342,"ESC_NB7831AA_AS",0,0,"Other","342"
2020,442,"ESC_NB7830AA_AS",0,0,"442","442"
2020,404,"ESC_NB7829AA_AS",0,0,"Other","404"
2020,137,"ESC_NB7828AA_AS",0,0,"Other","137"
2020,2521,"ESC_NB7827AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB7826AA_AS",0,0,"11","11"
2020,245,"ESC_NB7816AA_AS",0,0,"245","245"
2020,245,"ESC_NB7815AA_AS",0,0,"245","245"
2020,21,"ESC_NB7877AA_AS",0,0,"21","21"
2020,131,"ESC_NB7876AA_AS",0,0,"131","131"
2020,328,"ESC_NB7875AA_AS",0,0,"Other","Other"
2020,442,"ESC_NB7874AA_AS",0,0,"442","442"
2020,33,"ESC_NB7873AA_AS",0,0,"33","33"
2020,297,"ESC_NB7872AA_AS",0,0,"Other","297"
2020,17,"ESC_NB7871AA_AS",0,0,"17","17"
2020,442,"ESC_NB7870AA_AS",0,0,"442","442"
2020,21,"ESC_NB7869AA_AS",1,0,"21","21"
2020,718,"ESC_NB7868AA_AS",0,0,"Other","Other"
2020,245,"ESC_NB7867AA_AS",0,0,"245","245"
2020,145,"ESC_NB7866AA_AS",0,0,"145","145"
2020,245,"ESC_NB7865AA_AS",0,0,"245","245"
2020,245,"ESC_NB7864AA_AS",0,0,"245","245"
2020,152,"ESC_NB7970AA_AS",0,0,"152","152"
2020,8371,"ESC_NB8320AA_AS",0,0,"Other","Other"
2019,1839,"ESC_NB8319AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8318AA_AS",0,0,"11","11"
2019,10,"ESC_NB8317AA_AS",0,0,"10","10"
2019,20,"ESC_NB8316AA_AS",0,0,"Other","20"
2019,11471,"ESC_NB8315AA_AS",0,0,"Other","Other"
2019,10,"ESC_NB8314AA_AS",1,1,"10","10"
2020,11,"ESC_NB8313AA_AS",0,0,"11","11"
2019,10,"ESC_NB8312AA_AS",0,0,"10","10"
2019,21,"ESC_NB8311AA_AS",0,0,"21","21"
2019,11480,"ESC_NB8310AA_AS",0,1,"Other","Other"
2020,11,"ESC_NB8309AA_AS",0,0,"11","11"
2019,5547,"ESC_NB8308AA_AS",0,0,"Other","Other"
2019,975,"ESC_NB8307AA_AS",0,0,"Other","Other"
2019,38,"ESC_NB8306AA_AS",0,1,"Other","38"
2019,1312,"ESC_NB8305AA_AS",1,0,"Other","Other"
2019,2178,"ESC_NB8304AA_AS",0,0,"Other","Other"
2019,746,"ESC_NB8303AA_AS",0,0,"Other","746"
2019,4642,"ESC_NB8302AA_AS",0,0,"Other","Other"
2020,201,"ESC_NB8301AA_AS",0,0,"Other","Other"
2019,327,"ESC_NB8300AA_AS",0,0,"Other","327"
2020,21,"ESC_NB8299AA_AS",0,0,"21","21"
2019,381,"ESC_NB8298AA_AS",1,1,"Other","381"
2020,4980,"ESC_NB8297AA_AS",1,0,"Other","Other"
2020,301,"ESC_NB8296AA_AS",1,0,"Other","301"
2019,25,"ESC_NB8295AA_AS",0,0,"25","25"
2020,11,"ESC_NB8294AA_AS",0,0,"11","11"
2019,2682,"ESC_NB8293AA_AS",0,0,"Other","Other"
2019,327,"ESC_NB8291AA_AS",0,0,"Other","327"
2019,4981,"ESC_NB8290AA_AS",1,1,"Other","Other"
2019,189,"ESC_NB8289AA_AS",0,1,"Other","Other"
2019,137,"ESC_NB8288AA_AS",0,0,"Other","137"
2020,11,"ESC_NB8287AA_AS",0,0,"11","11"
2019,29,"ESC_NB8286AA_AS",0,0,"29","29"
2020,2179,"ESC_NB8285AA_AS",1,0,"Other","Other"
2019,1839,"ESC_NB8284AA_AS",0,0,"Other","Other"
2019,335,"ESC_NB8283AA_AS",0,0,"Other","335"
2020,16,"ESC_NB8282AA_AS",0,0,"Other","16"
2019,526,"ESC_NB8281AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8280AA_AS",0,0,"11","11"
2019,5390,"ESC_NB8279AA_AS",1,0,"Other","Other"
2019,11481,"ESC_NB8278AA_AS",0,0,"Other","Other"
2019,4,"ESC_NB8277AA_AS",0,0,"Other","4"
2019,11482,"ESC_NB8276AA_AS",0,0,"Other","Other"
2019,5399,"ESC_NB8275AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8274AA_AS",0,0,"11","11"
2019,405,"ESC_NB8273AA_AS",1,0,"Other","405"
2020,201,"ESC_NB8272AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8271AA_AS",0,0,"11","11"
2019,11483,"ESC_NB8270AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8269AA_AS",0,0,"11","11"
2019,5415,"ESC_NB8268AA_AS",0,0,"Other","Other"
2019,5399,"ESC_NB8267AA_AS",0,0,"Other","Other"
2020,4980,"ESC_NB8266AA_AS",1,0,"Other","Other"
2020,11,"ESC_NB8265AA_AS",0,0,"11","11"
2020,21,"ESC_NB8264AA_AS",0,0,"21","21"
2020,11,"ESC_NB8263AA_AS",0,0,"11","11"
2019,11471,"ESC_NB8262AA_AS",0,0,"Other","Other"
2020,442,"ESC_NB8261AA_AS",0,0,"442","442"
2020,11,"ESC_NB8260AA_AS",1,0,"11","11"
2019,443,"ESC_NB8259AA_AS",1,0,"Other","Other"
2019,10002,"ESC_NB8258AA_AS",0,0,"Other","Other"
2020,1260,"ESC_NB8257AA_AS",0,0,"Other","Other"
2019,29,"ESC_NB8256AA_AS",0,0,"29","29"
2019,301,"ESC_NB8255AA_AS",0,0,"Other","301"
2019,752,"ESC_NB8254AA_AS",1,0,"Other","752"
2019,342,"ESC_NB8253AA_AS",0,0,"Other","342"
2019,182,"ESC_NB8252AA_AS",0,0,"Other","182"
2019,10698,"ESC_NB8251AA_AS",0,0,"Other","Other"
2019,121,"ESC_NB8250AA_AS",0,0,"Other","Other"
2019,17,"ESC_NB8249AA_AS",0,0,"17","17"
2020,1839,"ESC_NB8248AA_AS",0,0,"Other","Other"
2020,21,"ESC_NB8247AA_AS",1,0,"21","21"
2019,6506,"ESC_NB8246AA_AS",0,0,"Other","Other"
2020,8825,"ESC_NB8245AA_AS",0,0,"Other","Other"
2019,655,"ESC_NB8244AA_AS",0,0,"Other","Other"
2019,29,"ESC_NB8243AA_AS",0,0,"29","29"
2019,9998,"ESC_NB8242AA_AS",0,0,"Other","Other"
2019,21,"ESC_NB8241AA_AS",0,0,"21","21"
2019,34,"ESC_NB8240AA_AS",0,0,"34","34"
2019,11,"ESC_NB8239AA_AS",0,0,"11","11"
2019,4722,"ESC_NB8238AA_AS",0,0,"Other","Other"
2019,491,"ESC_NB8237AA_AS",0,0,"Other","Other"
2019,200,"ESC_NB8236AA_AS",0,0,"200","200"
2019,1049,"ESC_NB8235AA_AS",0,0,"Other","Other"
2020,1892,"ESC_NB8234AA_AS",0,0,"Other","Other"
2019,11471,"ESC_NB8233AA_AS",0,0,"Other","Other"
2019,10,"ESC_NB8232AA_AS",0,0,"10","10"
2020,5371,"ESC_NB8231AA_AS",0,0,"Other","Other"
2020,678,"ESC_NB8230AA_AS",1,0,"Other","678"
2019,11471,"ESC_NB8229AA_AS",0,0,"Other","Other"
2019,11,"ESC_NB8228AA_AS",0,0,"11","11"
2020,11,"ESC_NB8227AA_AS",1,0,"11","11"
2019,4,"ESC_NB8226AA_AS",1,0,"Other","4"
2020,33,"ESC_NB8225AA_AS",0,0,"33","33"
2019,38,"ESC_NB8224AA_AS",1,0,"Other","38"
2020,21,"ESC_NB8223AA_AS",0,0,"21","21"
2019,29,"ESC_NB8222AA_AS",0,0,"29","29"
2020,11,"ESC_NB8221AA_AS",0,0,"11","11"
2019,11475,"ESC_NB8220AA_AS",0,0,"Other","Other"
2019,167,"ESC_NB8219AA_AS",1,0,"Other","Other"
2019,6048,"ESC_NB8218AA_AS",0,0,"Other","Other"
2019,127,"ESC_NB8217AA_AS",0,0,"Other","127"
2020,11,"ESC_NB8216AA_AS",0,0,"11","11"
2020,29,"ESC_NB8215AA_AS",0,0,"29","29"
2019,5342,"ESC_NB8214AA_AS",1,1,"Other","Other"
2019,11471,"ESC_NB8213AA_AS",0,0,"Other","Other"
2019,28,"ESC_NB8212AA_AS",0,0,"Other","28"
2019,33,"ESC_NB8211AA_AS",0,0,"33","33"
2019,1839,"ESC_NB8210AA_AS",0,0,"Other","Other"
2019,678,"ESC_NB8209AA_AS",1,0,"Other","678"
2019,11,"ESC_NB8208AA_AS",0,0,"11","11"
2019,4,"ESC_NB8207AA_AS",0,0,"Other","4"
2019,10,"ESC_NB8206AA_AS",1,0,"10","10"
2019,378,"ESC_NB8205AA_AS",0,0,"Other","Other"
2019,327,"ESC_NB8204AA_AS",0,0,"Other","327"
2019,11476,"ESC_NB8203AA_AS",0,0,"Other","Other"
2019,10,"ESC_NB8202AA_AS",1,0,"10","10"
2019,517,"ESC_NB8201AA_AS",1,0,"Other","517"
2019,11,"ESC_NB8200AA_AS",0,0,"11","11"
2019,301,"ESC_NB8198AA_AS",0,0,"Other","301"
2019,11,"ESC_NB8197AA_AS",0,0,"11","11"
2019,583,"ESC_NB8196AA_AS",0,0,"Other","583"
2019,11,"ESC_NB8195AA_AS",0,0,"11","11"
2019,32,"ESC_NB8194AA_AS",0,0,"32","32"
2020,11,"ESC_NB8193AA_AS",0,0,"11","11"
2019,1877,"ESC_NB8192AA_AS",0,0,"Other","Other"
2019,11471,"ESC_NB8191AA_AS",0,0,"Other","Other"
2019,602,"ESC_NB8190AA_AS",0,0,"Other","Other"
2019,11477,"ESC_NB8189AA_AS",0,0,"Other","Other"
2019,200,"ESC_NB8188AA_AS",0,1,"200","200"
2019,48,"ESC_NB8187AA_AS",0,0,"Other","48"
2020,11,"ESC_NB8186AA_AS",0,0,"11","11"
2019,2700,"ESC_NB8185AA_AS",0,0,"Other","Other"
2019,11,"ESC_NB8184AA_AS",0,0,"11","11"
2019,34,"ESC_NB8183AA_AS",0,0,"34","34"
2019,21,"ESC_NB8182AA_AS",0,0,"21","21"
2019,5967,"ESC_NB8181AA_AS",0,0,"Other","Other"
2019,6700,"ESC_NB8180AA_AS",1,0,"Other","Other"
2019,33,"ESC_NB8179AA_AS",0,0,"33","33"
2019,1136,"ESC_NB8178AA_AS",0,1,"Other","Other"
2019,182,"ESC_NB8177AA_AS",0,0,"Other","182"
2019,3910,"ESC_NB8176AA_AS",0,0,"Other","Other"
2019,11478,"ESC_NB8175AA_AS",0,0,"Other","Other"
2019,20,"ESC_NB8174AA_AS",0,0,"Other","20"
2020,1817,"ESC_NB8173AA_AS",0,0,"Other","Other"
2019,1491,"ESC_NB8172AA_AS",0,0,"Other","Other"
2020,2179,"ESC_NB8171AA_AS",1,0,"Other","Other"
2020,11,"ESC_NB8170AA_AS",0,0,"11","11"
2019,583,"ESC_NB8169AA_AS",0,0,"Other","583"
2019,589,"ESC_NB8168AA_AS",0,0,"Other","Other"
2020,753,"ESC_NB8167AA_AS",0,0,"Other","Other"
2019,394,"ESC_NB8166AA_AS",1,1,"Other","Other"
2020,569,"ESC_NB8165AA_AS",0,0,"Other","Other"
2019,10,"ESC_NB8164AA_AS",1,0,"10","10"
2019,11,"ESC_NB8163AA_AS",0,0,"11","11"
2020,11,"ESC_NB8162AA_AS",0,0,"11","11"
2020,101,"ESC_NB8161AA_AS",0,0,"Other","101"
2020,5784,"ESC_NB8160AA_AS",0,0,"Other","Other"
2019,301,"ESC_NB8159AA_AS",0,0,"Other","301"
2019,8237,"ESC_NB8158AA_AS",1,0,"Other","Other"
2020,4058,"ESC_NB8157AA_AS",0,0,"Other","Other"
2019,655,"ESC_NB8156AA_AS",0,0,"Other","Other"
2019,602,"ESC_NB8154AA_AS",0,0,"Other","Other"
2019,10,"ESC_NB8153AA_AS",1,0,"10","10"
2019,642,"ESC_NB8152AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8151AA_AS",0,0,"11","11"
2019,11,"ESC_NB8150AA_AS",0,0,"11","11"
2019,11478,"ESC_NB8149AA_AS",0,0,"Other","Other"
2019,137,"ESC_NB8148AA_AS",1,0,"Other","137"
2019,1033,"ESC_NB8147AA_AS",1,0,"Other","Other"
2019,2356,"ESC_NB8146AA_AS",0,0,"Other","Other"
2019,2346,"ESC_NB8145AA_AS",1,1,"Other","Other"
2019,11478,"ESC_NB8144AA_AS",0,0,"Other","Other"
2019,11,"ESC_NB8143AA_AS",0,0,"11","11"
2019,1406,"ESC_NB8142AA_AS",0,0,"Other","Other"
2019,316,"ESC_NB8141AA_AS",1,1,"Other","Other"
2019,517,"ESC_NB8140AA_AS",0,0,"Other","517"
2020,11,"ESC_NB8139AA_AS",0,0,"11","11"
2019,5399,"ESC_NB8138AA_AS",0,0,"Other","Other"
2019,681,"ESC_NB8137AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8136AA_AS",0,0,"11","11"
2019,11476,"ESC_NB8135AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8134AA_AS",0,0,"11","11"
2019,11471,"ESC_NB8133AA_AS",0,0,"Other","Other"
2019,17,"ESC_NB8132AA_AS",0,0,"17","17"
2019,11479,"ESC_NB8131AA_AS",0,0,"Other","Other"
2019,17,"ESC_NB8130AA_AS",0,0,"17","17"
2019,34,"ESC_NB8129AA_AS",0,0,"34","34"
2019,423,"ESC_NB8128AA_AS",1,0,"Other","Other"
2020,69,"ESC_NB8127AA_AS",0,0,"69","69"
2020,3101,"ESC_NB8126AA_AS",0,0,"Other","3101"
2019,1839,"ESC_NB8125AA_AS",0,0,"Other","Other"
2020,21,"ESC_NB8124AA_AS",0,0,"21","21"
2020,11,"ESC_NB8123AA_AS",0,0,"11","11"
2019,11469,"ESC_NB8122AA_AS",0,0,"Other","Other"
2019,17,"ESC_NB8121AA_AS",0,0,"17","17"
2020,11,"ESC_NB8120AA_AS",0,0,"11","11"
2020,1819,"ESC_NB8119AA_AS",0,0,"Other","1819"
2019,11470,"ESC_NB8118AA_AS",0,0,"Other","Other"
2019,5540,"ESC_NB8117AA_AS",0,0,"Other","Other"
2019,348,"ESC_NB8116AA_AS",0,0,"Other","Other"
2019,11471,"ESC_NB8115AA_AS",0,0,"Other","Other"
2019,4213,"ESC_NB8114AA_AS",0,0,"Other","Other"
2019,378,"ESC_NB8113AA_AS",1,0,"Other","Other"
2019,583,"ESC_NB8112AA_AS",0,0,"Other","583"
2019,6259,"ESC_NB8111AA_AS",0,0,"Other","Other"
2019,381,"ESC_NB8110AA_AS",0,1,"Other","381"
2020,1,"ESC_NB8109AA_AS",0,0,"Other","Other"
2019,34,"ESC_NB8108AA_AS",1,0,"34","34"
2019,678,"ESC_NB8107AA_AS",0,1,"Other","678"
2019,3304,"ESC_NB8106AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8105AA_AS",0,0,"11","11"
2019,11470,"ESC_NB8104AA_AS",0,0,"Other","Other"
2019,10,"ESC_NB8103AA_AS",0,0,"10","10"
2019,793,"ESC_NB8102AA_AS",1,0,"Other","Other"
2019,5399,"ESC_NB8101AA_AS",0,0,"Other","Other"
2019,589,"ESC_NB8100AA_AS",0,0,"Other","Other"
2019,11472,"ESC_NB8099AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8098AA_AS",0,0,"11","11"
2019,206,"ESC_NB8097AA_AS",0,0,"Other","206"
2019,655,"ESC_NB8096AA_AS",0,0,"Other","Other"
2019,788,"ESC_NB8095AA_AS",0,0,"Other","Other"
2020,11,"ESC_NB8094AA_AS",0,0,"11","11"
2020,21,"ESC_NB8093AA_AS",1,0,"21","21"
2019,11471,"ESC_NB8092AA_AS",0,0,"Other","Other"
2019,11471,"ESC_NB8091AA_AS",0,0,"Other","Other"
2020,752,"ESC_NB8090AA_AS",0,0,"Other","752"
2019,6259,"ESC_NB8089AA_AS",0,0,"Other","Other"
2019,1491,"ESC_NB8088AA_AS",1,0,"Other","Other"
2019,21,"ESC_NB8087AA_AS",0,0,"21","21"
2020,722,"ESC_NB8086AA_AS",0,0,"Other","Other"
2019,10,"ESC_NB8085AA_AS",1,0,"10","10"
2019,381,"ESC_NB8084AA_AS",0,0,"Other","381"
2019,5748,"ESC_NB8083AA_AS",0,0,"Other","Other"
2019,4,"ESC_NB8082AA_AS",0,1,"Other","4"
2019,182,"ESC_NB8081AA_AS",1,0,"Other","182"
2020,11,"ESC_NB8080AA_AS",0,0,"11","11"
2019,10,"ESC_NB8079AA_AS",0,0,"10","10"
2019,10559,"ESC_NB8078AA_AS",0,1,"Other","Other"
2019,39,"ESC_NB8077AA_AS",0,0,"Other","Other"
