"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","HU","Hungary",28.048780480,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","IE","Ireland",15.976535540,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","IS","Iceland",14.440433210,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","IT","Italy",32.483681920,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","LT","Lithuania",17.647058820,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","LU","Luxembourg",20.903954800,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","LV","Latvia",20.663265300,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","MT","Malta",30.769230760,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","NL","Netherlands",13.323193910,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","NO","Norway",9.877188390,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","PL","Poland",33.112874770,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","PT","Portugal",22.499110000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","RO","Romania",24.698795180,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","SE","Sweden",13.661305580,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","SI","Slovenia",16.656751930,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2021","SK","Slovakia",29.758308150,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","AT","Austria",13.930659980,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","BE","Belgium",17.548500880,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","BG","Bulgaria",40.585774050,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","CY","Cyprus",46.363636360,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","CZ","Czechia",18.237934900,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","DE","Germany",15.134178330,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","DK","Denmark",10.709436520,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","EE","Estonia",16.312056730,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","EL","Greece",37.772397090,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","ES","Spain",28.628481340,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","FI","Finland",9.908136480,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","FR","France",14.705714440,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","HR","Croatia",30.256410250,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","HU","Hungary",29.276965620,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","IE","Ireland",15.600000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","IS","Iceland",10.212765950,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","IT","Italy",31.627172190,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","LT","Lithuania",19.025522040,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","LU","Luxembourg",16.844349680,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","LV","Latvia",21.829521820,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","MT","Malta",26.380368090,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","NL","Netherlands",13.142936360,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","NO","Norway",10.520665590,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","PL","Poland",30.811036780,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","PT","Portugal",21.446654610,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","RO","Romania",23.768115940,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","SE","Sweden",13.820983540,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","SI","Slovenia",16.566265060,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates, percentage  ","%","2022","SK","Slovakia",32.352941170,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","AT","Austria",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","DE","Germany",166.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","EE","Estonia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","EL","Greece",334.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","ES","Spain",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","FI","Finland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","IT","Italy",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","NL","Netherlands",1174.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","NO","Norway",762.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","PT","Portugal",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","SE","Sweden",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2000","UK","United Kingdom",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","AT","Austria",185.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","BE","Belgium",172.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","BG","Bulgaria",82.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","CZ","Czechia",1079.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","DE","Germany",1088.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","EE","Estonia",43.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","EL","Greece",485.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","ES","Spain",1354.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","FI","Finland",1137.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","FR","France",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","HR","Croatia",169.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","HU","Hungary",242.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","IS","Iceland",78.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","IT","Italy",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","LU","Luxembourg",180.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","MT","Malta",55.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","NL","Netherlands",1587.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","NO","Norway",826.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","PL","Poland",84.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","PT","Portugal",240.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","SE","Sweden",2146.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","SI","Slovenia",364.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","SK","Slovakia",38.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2001","UK","United Kingdom",1149.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","AT","Austria",422.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","BE","Belgium",826.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","BG","Bulgaria",114.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","CZ","Czechia",1421.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","DE","Germany",908.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","EE","Estonia",55.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","EL","Greece",506.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","ES","Spain",1986.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","FI","Finland",1209.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","FR","France",2269.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","HR","Croatia",463.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","HU","Hungary",291.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","IE","Ireland",684.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","IS","Iceland",72.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","S - susceptible isolates","N","2002","IT","Italy",484.000000000,""
